feed_material_id,old_property,old_target_id,implementation_action,new_property,new_target_id,review_status,reviewer,implementation_date,decision_record,rationale
AOM_001560,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001595,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001596,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001598,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001601,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001602,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001730,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001758,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001759,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001963,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002012,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002041,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002042,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002043,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002049,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002050,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002051,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002087,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002088,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002089,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002151,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002203,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003961,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006011,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006012,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006067,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006292,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006295,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006296,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006326,aom:ingredientPart,AOM_101035,retained-generated-assertion,aom:ingredientPart,AOM_101035,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001978,aom:ingredientPart,AOM_101037,retained-generated-assertion,aom:ingredientPart,AOM_101037,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003266,aom:ingredientPart,AOM_101037,retained-generated-assertion,aom:ingredientPart,AOM_101037,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003482,aom:ingredientPart,AOM_101037,retained-reviewed-assertion,aom:ingredientPart,AOM_101037,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “sugar beet” mapped through hard-tail decision AOM_003482; assertion 1.
AOM_006262,aom:ingredientPart,AOM_101037,retained-generated-assertion,aom:ingredientPart,AOM_101037,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000596,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000600,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000608,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000620,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000675,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001156,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001157,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001164,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001187,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001191,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001196,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001253,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001277,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001279,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001300,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001312,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001334,aom:ingredientPart,AOM_101038,retained-reviewed-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “grain” mapped through hard-tail decision AOM_001334; assertion 1.
AOM_001336,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001338,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001357,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001436,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001440,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001568,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001625,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001641,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001642,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001643,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001644,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001693,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001694,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001695,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001698,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001790,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001888,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001893,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001894,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001909,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001951,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001971,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001982,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001983,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002000,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002107,aom:ingredientPart,AOM_101038,retained-reviewed-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “bean” mapped through hard-tail decision AOM_002107; assertion 1.
AOM_002128,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002208,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002209,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002215,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002233,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002346,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003072,aom:ingredientPart,AOM_101038,retained-reviewed-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “groundnut” mapped through hard-tail decision AOM_003072; assertion 1.
AOM_003080,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003596,aom:ingredientPart,AOM_101038,retained-reviewed-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Grape identifies source and seeds identify anatomical part.
AOM_003890,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003905,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003906,aom:ingredientPart,AOM_101038,retained-reviewed-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “nut” mapped through hard-tail decision AOM_003906; assertion 1.
AOM_003919,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003920,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003970,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003971,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003973,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_004255,aom:ingredientPart,AOM_101038,retained-reviewed-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “seed” mapped through hard-tail decision AOM_004255; assertion 1.
AOM_006019,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006073,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006081,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006082,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006083,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006118,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006130,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006136,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006158,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006166,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006171,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006172,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006173,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006176,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006196,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006219,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006229,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006230,aom:ingredientPart,AOM_101038,retained-generated-assertion,aom:ingredientPart,AOM_101038,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
