collision_id,concept_id,preferred_label,origin,concept_type,hierarchy_path,broader_ids,broader_labels,facet_kind,target_property,value_class,definition,semantic_use_count,semantic_use_examples
IDENTITY-078,AOM_000096,Themeda triandra,inherited,legacy_aom_concept,Species/Plant/Pasture Fodder/Grass/Themeda triandra,AOM_000058,Grass,,,,"Red oat grass (Themeda triandra Forssk.) is a tufted perennial grass of highly variable size, 30-180 cm tall with tussocks up to 0.5 m wide (Ecocrop, 2011; FAO, 2011; Liles, 2004). The culms are slender, erect and many-branched (Quattrocchi, 2006). The tussocks may be more or less leafy. The leaves, 10-50 cm long and 2-5 mm wide, are initially green to grey, and become a characteristic orange-brown in summer (Quattrocchi, 2006; Liles, 2004). The inflorescence is a narrow panicle up to 45 cm long that bears several pendulous racemes with large red-brown spikelets. Each raceme is surrounded by a leaf-like spathe (SANBI, 2011). The 4-7 cm long black awns remain with the seed when it falls (Liles, 2004). Red oat grass tends to be shorter and dark purple at higher altitudes and often lighter coloured and flushed only with purple at lower altitudes (SANBI, 2011). Red oat grass is mainly used as fodder, but the grain can be eaten by people, particularly during times of famine (NRC, 1996). Red oat grass stems and leaves are used for pig bedding, and provide fibres for paper, basketry and thatching (Quattrocchi, 2006). Due to its colour and texture, it is an ornamental species in Australia (SANBI, 2011; Liles, 2004). Red oat grass is an important grazing grass for domestic livestock and wildlife, and is part of the natural savannah pastures. It is highly palatable to livestock, especially when young (SANBI, 2011; Tothill, 1992). In Australia, it is grazed by kangaroos, rabbits and deer (Cole, 2003). Red oat grass is best grazed when 70% of the grass is green, about six weeks after the grass start its growth, for a 4-week period during short rains and for a 6-week period during the long rains (FAO, 2011). Red oat grass is susceptible to heavy grazing and it may suffer a greater risk from overgrazing when other species have declined (Tothill, 1992). Reducing stocking rates may not allow Themeda populations to recover fast enough due its palatability (Ash et al., 1998). Rotational grazing is recommended. In southern Africa, an early summer (rather than late summer) rest period gives the highest dry matter and crude protein yields, root growth reserves and flowering culms (FAO, 2011). Red oat grass cut for hay should be harvested at the end of the growing season. Dry matter yields are usually between 0.5 and 5 t/ha. Frequent cuttings should be avoided since they shorten the life of the stand (Ecocrop, 2011). An eight-week cut provides maximum DM yield, and this cutting interval increases DM yield by 60% compared to a two-week interval (Coughenour et al., 1985). Red oat grass can be combined with other forage species such as Heteropogon contortus, Digitaria spp., Cymbopogon pospischilii, Dichanthium insculptum and Pennisetum mezianum (Kinyamario et al., 1992; Denny et al., 1980). [Feedipedia]",0,
IDENTITY-078,AOM_001450,Themeda triandra,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Forage Plants/Cereal and Grass Forages/Themeda triandra,AOM_000701,Cereal and Grass Forages,,,,"A forage-plant feed material with governed identity “themeda triandra”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",0,
IDENTITY-079,AOM_000219,threonine,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Amino Acids/threonine,AOM_000199,Amino Acids,,,,any measurable characteristic related to the concentration of threonine (CHEBI:26986) in feed. It could be declared by the manufacturer,0,
IDENTITY-079,AOM_000738,Threonine,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Supplement/Amino Acid/Threonine,AOM_000737,Amino Acid,,,,"(2S,3R)-2-Amino-3-hydroxybutanoic acid",0,
IDENTITY-080,AOM_000342,Trypanocidal,inherited,legacy_aom_concept,Management/Livestock Management/Pest and Disease Management/Pesticide/Antiparasitic/Antiprotozoal/Trypanocidal,AOM_000338,Antiprotozoal,,,,A drug used to treat or prevent infections caused by protozoal organisms belonging to the suborder Trypanosomatida.,0,
IDENTITY-080,AOM_000354,Trypanocidal,inherited,legacy_aom_concept,Management/Livestock Management/Pest and Disease Management/Antimicrobial/Antiprotozoal/Trypanocidal,AOM_000350,Antiprotozoal,,,,A drug used to treat or prevent infections caused by protozoal organisms belonging to the suborder Trypanosomatida.,0,
IDENTITY-081,AOM_000221,tryptophan,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Amino Acids/tryptophan,AOM_000199,Amino Acids,,,,any measurable characteristic related to the concentration of tryptophan (CHEBI:27897) in feed. It could be declared by the manufacturer,0,
IDENTITY-081,AOM_001433,Tryptophan,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Supplement/Amino Acid/Tryptophan,AOM_000737,Amino Acid,,,,2-amino-3-(1H-indol-3-yl)propanoic acid,0,
IDENTITY-082,AOM_001507,Unspecified,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Other Ingredients/Unspecified,AOM_000781,Other Ingredients,,,,An AOM controlled category for “Unspecified” within “Other Ingredients”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,0,
IDENTITY-082,AOM_003050,Unspecified,inherited,legacy_aom_concept,Farming System/livestock system/terrestrial system/living environment/rearing or housing system/Unspecified,AOM_003022,rearing or housing system,,,,A farming-system classification for Unspecified within the terrestrial system context.,0,
IDENTITY-082,AOM_003051,Unspecified,inherited,legacy_aom_concept,Farming System/livestock system/terrestrial system/living environment/rearing or housing structure/production unit structure/Unspecified,AOM_003026,production unit structure,,,,A farming-system classification for Unspecified within the terrestrial system context.,0,
IDENTITY-082,AOM_003052,Unspecified,inherited,legacy_aom_concept,Farming System/livestock system/aquatic system/species associations/Unspecified,AOM_000893,species associations,,,,A farming-system classification for Unspecified within the aquatic system context.,0,
IDENTITY-083,AOM_000274,Vitamin B12,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B12,AOM_000283,Vitamins,,,,any measurable characteristic related to the concentration of cobalamin (CHEBI:30411) in food,0,
IDENTITY-083,AOM_000788,Vitamin B12,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Supplement/Vitamin/Vitamin B12,AOM_000793,Vitamin,,,,"A feed-supplement ingredient with governed workbook identity “Vitamin B12”, classified within “Vitamin”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",0,
IDENTITY-084,AOM_000279,Vitamin C,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin C,AOM_000283,Vitamins,,,,any measurable characteristic related to the concentration of the C vitamin (CHEBI:21241) in food,0,
IDENTITY-084,AOM_000789,Vitamin C,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Supplement/Vitamin/Vitamin C,AOM_000793,Vitamin,,,,"A feed-supplement ingredient with governed workbook identity “Vitamin C”, classified within “Vitamin”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",0,
IDENTITY-085,AOM_000281,Vitamin E,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin E,AOM_000283,Vitamins,,,,any measurable characteristic related to the concentration of tocopherols (CHEBI:27013) and tocotrienols (CHEBI:33235) in food,0,
IDENTITY-085,AOM_000790,Vitamin E,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Supplement/Vitamin/Vitamin E,AOM_000793,Vitamin,,,,"A feed-supplement ingredient with governed workbook identity “Vitamin E”, classified within “Vitamin”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",0,
IDENTITY-086,AOM_000871,wild caught juvenile,inherited,legacy_aom_concept,Farming System/livestock system/aquatic system/rearing stage/juvenile/wild caught juvenile,AOM_000869,juvenile,,,,unit dedicated to the production of young animal feeding by himself (weaned animal or yolk sac resorption stage) and which can be transfered in pregrowing unit or growing unit. The animal is originating from the natural environment.Newborn->Juvenile->Pregrowout->Grower->Finisher,0,
IDENTITY-086,AOM_000880,wild caught juvenile,inherited,legacy_aom_concept,Farming System/livestock system/terrestrial system/rearing stage/juvenile/wild caught juvenile,AOM_000878,juvenile,,,,unit dedicated to the production of young animal feeding by himself (weaned animal or yolk sac resorption stage) and which can be transfered in pregrowing unit or growing unit. The animal is originating from the natural environment,0,
IDENTITY-087,AOM_000995,Yearling,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Sheep/Young/Yearling,AOM_000989,Young,,,,A yearling is an animal between 1 and 2 years of age that may or may not have produced offspring.,0,
IDENTITY-087,AOM_001012,Yearling,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Goat/Young/Yearling,AOM_001006,Young,,,,A yearling is an animal between 1 and 2 years of age that may or may not have produced offspring.,0,
IDENTITY-088,AOM_000996,Yearling Female,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Sheep/Young/Yearling/Yearling Female,AOM_000995,Yearling,,,,A controlled rearing-stage category scoped to Sheep; used for records classified as “Yearling Female”.,0,
IDENTITY-088,AOM_001013,Yearling Female,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Goat/Young/Yearling/Yearling Female,AOM_001012,Yearling,,,,A controlled rearing-stage category scoped to Goat; used for records classified as “Yearling Female”.,0,
IDENTITY-089,AOM_000997,Yearling Male,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Sheep/Young/Yearling/Yearling Male,AOM_000995,Yearling,,,,A controlled rearing-stage category scoped to Sheep; used for records classified as “Yearling Male”.,0,
IDENTITY-089,AOM_001014,Yearling Male,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Goat/Young/Yearling/Yearling Male,AOM_001012,Yearling,,,,A controlled rearing-stage category scoped to Goat; used for records classified as “Yearling Male”.,0,
IDENTITY-090,AOM_000961,Young,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young,AOM_000955,Cattle;Buffalo,,,,"A female that has not given birth and is less than 2 years. A male less than 2 years old. A calf, heifer, grower, finisher, steer etc.",0,
IDENTITY-090,AOM_000989,Young,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Sheep/Young,AOM_000983,Sheep,,,,A controlled rearing-stage category scoped to Sheep; used for records classified as “Young”.,0,
IDENTITY-090,AOM_001006,Young,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Goat/Young,AOM_001000,Goat,,,,A controlled rearing-stage category scoped to Goat; used for records classified as “Young”.,0,
IDENTITY-090,AOM_001024,Young,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Pig/Young,AOM_001017,Pig,,,,A controlled rearing-stage category scoped to Pig; used for records classified as “Young”.,0,
IDENTITY-091,AOM_000964,Young Female,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Young Female,AOM_000961,Young,,,,"A female that has not given birth and is less than 2 years. A male less than 2 years old. A calf, heifer, grower, finisher, steer etc.",0,
IDENTITY-091,AOM_001033,Young Female,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Pig/Young/Young Female,AOM_001024,Young,,,,A young female pig that has never given birth.,0,
IDENTITY-091,AOM_001041,Young Female,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Chicken/Young/Young Female,AOM_101003,Young chicken,,,,A pullet is a female chicken that is less than one year old and has not yet reached sexual maturity. The term is typically used to refer to female chickens that are between the ages of one week and six months.,0,
IDENTITY-092,AOM_000967,Young Male,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Cattle;Buffalo/Young/Young Male,AOM_000961,Young,,,,A controlled rearing-stage category scoped to Cattle;Buffalo; used for records classified as “Young Male”.,0,
IDENTITY-092,AOM_001027,Young Male,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Pig/Young/Young Male,AOM_001024,Young,,,,"A male pig under 6 months of age. Technically this is not called a boar, but the term boar is generically applied to younger non-castrated male pigs in the literature.",0,
IDENTITY-092,AOM_001042,Young Male,inherited,legacy_aom_concept,Management/Livestock Management/Rearing Stage/Chicken/Young/Young Male,AOM_101003,Young chicken,,,,A cockerel is a male chicken that has not yet reached sexual maturity. The term is typically used to refer to male chickens that are less than one year old.,0,
IDENTITY-093,AOM_000284,Zinc,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Zinc,AOM_100849,Mineral content,,,,any measurable characteristic related to the concentration of zinc (CHEBI:27363) in feed,0,
IDENTITY-093,AOM_000778,Zinc,inherited,legacy_aom_concept,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Supplement/Mineral/Zinc,AOM_000779,Mineral,,,,"A feed-supplement ingredient with governed workbook identity “Zinc”, classified within “Mineral”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",0,
