concept_id,language,definition,definition_method,status,reviewer,review_date,evidence,rationale
AOM_001693,en,"A feed material with governed source identity “mango” and characteristics: ingredient part — Seed; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001694,en,"A feed material with governed source identity “mango” and characteristics: ingredient part — Kernel, Seed; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001695,en,"A feed material with governed source identity “mango” and characteristics: ingredient part — Kernel, Seed; processing method — Crushing, Drying.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001696,en,A feed material with governed source identity “moringa oleifera” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001697,en,A feed material with governed source identity “mucuna pruriens” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001698,en,A feed material with governed source identity “mucuna pruriens” and characteristics: ingredient part — Seed; processing method — Crushing.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001699,en,A feed material with governed source identity “afzelia africana” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001700,en,A feed material with governed source identity “noug” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001701,en,"A feed material with governed source identity “calliandra calothyrsus” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001702,en,"A feed material with governed source identity “oat” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001703,en,A feed material with governed source identity “chamaecytisus palmensis” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001704,en,A feed material with governed source identity “daniellia oliveri” and characteristics: ingredient part — Leaf; processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001705,en,A feed material with governed source identity “erythrina brucei” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001706,en,A feed material with governed source identity “olive” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001708,en,"A feed material with governed source identity “palm” and characteristics: ingredient part — Kernel; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001709,en,A feed material with governed source identity “panicum maximum” and characteristics: processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001710,en,A feed material with governed source identity “leucaena leucocephala” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001711,en,A feed material with governed source identity “moringa oleifera” and characteristics: processing method — Ensiling.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001713,en,A feed material with governed source identity “pennisetum clandestinum” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001714,en,"A feed material with governed source identity “pennisetum clandestinum” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001715,en,A feed material with governed source identity “opuntia ficus indica cladode” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001717,en,A feed material with governed source identity “pennisetum pedicellatum” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001718,en,"A feed material with governed source identity “pennisetum pedicellatum” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001719,en,A feed material with governed source identity “piliostigma thonningii” and characteristics: ingredient part — Leaf; processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001720,en,A feed material with governed source identity “pennisetum purpureum” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001721,en,A feed material with governed source identity “pennisetum purpureum” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001722,en,A feed material with governed source identity “pithecellobium dulce” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001723,en,A feed material with governed source identity “psophocarpus scandens” and characteristics: ingredient part — Leaf; processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001724,en,A feed material with governed source identity “sesbania sesban” and characteristics: ingredient part — Leaf; processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001725,en,A feed material with governed source identity “sesbania goetzei” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001726,en,A feed material with governed source identity “tithonia diversifolia” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001727,en,A feed material with governed source identity “centrosema pubescens” and characteristics: processing method — Ensiling.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001728,en,A feed material with governed source identity “crotalaria ochroleuca” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001729,en,A feed material with governed source identity “desmodium intortum” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001730,en,A feed material with governed source identity “prosopis juliflora” and characteristics: ingredient part — Pod; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001731,en,A feed material with governed source identity “lablab purpureus” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001732,en,A feed material with governed source identity “lablab purpureus” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001734,en,"A feed material with governed source identity “macroptilium atropurpureum” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001735,en,A feed material with governed source identity “macrotyloma axillare” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001736,en,"A feed material with governed source identity “stylosanthes guianensis” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001737,en,"A feed material with governed source identity “stylosanthes hamata” and characteristics: processing method — Grinding, Roasting.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001738,en,A feed material with governed source identity “trifolium alexandrinum” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001739,en,A feed material with governed source identity “sesbania goetzei” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001740,en,A feed material with governed source identity “sesbania sesban” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001741,en,A feed material with governed source identity “catha edulis residue” and characteristics: processing method — Ensiling.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001743,en,A feed material with governed source identity “stipa tenacissima” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001744,en,A feed material with governed source identity “stylosanthes guianensis” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001745,en,A feed material with governed source identity “orange” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001746,en,"A feed material with governed source identity “dicalcium phosphate” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001749,en,"A feed-supplement ingredient with governed workbook identity “Urea”, classified within “Supplement”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_001750,en,A feed material with governed source identity “wheat” and characteristics: ingredient part — Straw; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001751,en,A feed material with governed source identity “wheat” and characteristics: ingredient part — Straw; processing method — Urea treatment.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001752,en,A feed material with governed source identity “winged bean” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001754,en,A feed material with governed source identity “cowpea haulm” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001755,en,"A forage-plant feed material with governed identity “acacia brevispica”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11707,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_001756,en,A feed material with governed source identity “acacia brevispica” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001757,en,A feed material with governed source identity “acacia brevispica” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001758,en,A feed material with governed source identity “acacia brevispica” and characteristics: ingredient part — Pod.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001759,en,A feed material with governed source identity “acacia brevispica” and characteristics: ingredient part — Pod; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001761,en,A feed material with governed source identity “Acacia etbaica” and characteristics: ingredient part — Fruit.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001762,en,A feed material with governed source identity “acacia etbaica fruits” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001763,en,"A forage-plant feed material with governed identity “acacia karroo”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12684,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_001764,en,A feed material with governed source identity “acacia karroo” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001765,en,"A feed material with governed source identity “acacia karroo” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001767,en,A feed material with governed source identity “acacia polyacantha” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001768,en,"A feed material with governed source identity “acacia polyacantha” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001769,en,A feed material with governed source identity “leucaena pallida” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001770,en,A feed material with governed source identity “leucaena pallida” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001772,en,A feed material with governed source identity “sorghum” and characteristics: ingredient part — Bran.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001773,en,"A feed-supplement ingredient with governed workbook identity “Trace-elements Mix”, classified within “Mineral Mix”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_001774,en,"A feed material with governed source identity “alfalfa” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001775,en,A feed material with governed source identity “leucaena pallida” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001776,en,A feed material with governed source identity “sesame” and characteristics: processing method — Fermentation.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001777,en,A feed material with governed source identity “Potato” and characteristics: product role — Processing-waste role.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001778,en,A feed material with governed source identity “soybean” and characteristics: feed product type — Processing pulp.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001779,en,A feed material with governed source identity “soybean” and characteristics: feed product type — Processing pulp; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001780,en,"A crop-product feed material with governed source identity “lippia javanica”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0000228924,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_001781,en,A feed material with governed source identity “lippia javanica” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001782,en,"A feed material with governed source identity “lippia javanica” and characteristics: ingredient part — Leaf; processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001783,en,A feed material with governed source identity “Scarlet Eggplant” and characteristics: product role — Market-waste role.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001784,en,A feed material with governed source identity “scarlet eggplant market waste” and characteristics: processing method — Wilting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_001785,en,"An AOM feed material with governed operational source identity “Elionurus muticus”. Component, whole-material integrity, processing method, physical form, product role, composition, constituent, and nutritional properties are unspecified unless separately asserted.",composed_from_bounded_workbook_material_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v20/final_definition_tail_register.csv,"Canonical AOM identity and hierarchy establish operational feed-material scope. Definition must not infer plant part, whole-material integrity, process, form, composition, or nutrition beyond explicit facets."
AOM_001786,en,"A forage-plant feed material with governed source identity “eragotris tremula”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0000868553,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
