feed_material_id,target_property,target_concept_id,target_label,rule_id,status,reviewer,review_date,evidence,rationale
AOM_000536,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002034,aom:processingMethod,AOM_101094,Fermentation,PROCESS-FERMENTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002035,aom:ingredientPart,AOM_101043,Tuber,COMPONENT-TUBER,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002035,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002035,aom:processingMethod,AOM_101089,Boiling,PROCESS-BOILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002035,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002036,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002036,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002036,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002037,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002039,aom:ingredientPart,AOM_101104,Bran,COMPONENT-BRAN,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002040,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002041,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002042,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002042,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002043,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002043,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002043,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002044,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002044,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002044,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002046,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002047,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002047,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002048,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002048,aom:processingMethod,AOM_000831,Ensiling,PROCESS-ENSILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002048,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002049,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002050,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002050,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002051,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002051,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002051,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002051,aom:processingMethod,AOM_101099,Soaking,PROCESS-SOAKED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002053,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002055,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002055,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002056,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002057,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002057,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002062,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002064,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002065,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002065,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002066,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002066,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002067,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002070,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002071,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002071,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002071,aom:processingMethod,AOM_101096,Heating,PROCESS-HEATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002072,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002074,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002077,aom:physicalForm,AOM_101051,Powder form,FORM-POWDER,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002079,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002079,aom:processingMethod,AOM_101089,Boiling,PROCESS-BOILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002079,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002083,aom:ingredientPart,AOM_101026,Cob,COMPONENT-COB,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002083,aom:processingMethod,AOM_000831,Ensiling,PROCESS-ENSILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002083,aom:processingMethod,AOM_101101,Urea treatment,PROCESS-UREA_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002084,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002086,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002086,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002087,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002087,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002088,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002089,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002089,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002090,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002092,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002093,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002093,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002093,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002100,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002103,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002104,aom:ingredientPart,AOM_101032,Kernel,COMPONENT-KERNEL,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002104,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002105,aom:ingredientPart,AOM_101032,Kernel,COMPONENT-KERNEL,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002105,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002105,aom:processingMethod,AOM_101094,Fermentation,PROCESS-FERMENTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002105,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002108,aom:processingMethod,AOM_101090,Cracking,PROCESS-CRACKED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002112,aom:ingredientPart,AOM_101034,Peel,COMPONENT-PEEL,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002114,aom:ingredientPart,AOM_101104,Bran,COMPONENT-BRAN,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002116,aom:ingredientPart,AOM_101074,Grain,COMPONENT-GRAIN,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002117,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002117,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002117,aom:processingMethod,AOM_101087,Alkali treatment,PROCESS-ALKALI_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002118,aom:processingMethod,AOM_000831,Ensiling,PROCESS-ENSILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002119,aom:processingMethod,AOM_101091,Crushing,PROCESS-CRUSHED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002121,aom:processingMethod,AOM_101069,Defatting,PROCESS-DEFATTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002121,aom:processingMethod,AOM_101091,Crushing,PROCESS-CRUSHED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002121,aom:processingMethod,AOM_101096,Heating,PROCESS-HEATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002122,aom:processingMethod,AOM_101069,Defatting,PROCESS-DEFATTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002122,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002122,aom:processingMethod,AOM_101091,Crushing,PROCESS-CRUSHED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002122,aom:processingMethod,AOM_101093,Extrusion,PROCESS-EXTRUDED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002122,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002122,aom:processingMethod,AOM_101096,Heating,PROCESS-HEATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002123,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002124,aom:processingMethod,AOM_101091,Crushing,PROCESS-CRUSHED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002125,aom:ingredientPart,AOM_101074,Grain,COMPONENT-GRAIN,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002125,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002125,aom:processingMethod,AOM_101099,Soaking,PROCESS-SOAKED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002126,aom:ingredientPart,AOM_101074,Grain,COMPONENT-GRAIN,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002126,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002126,aom:processingMethod,AOM_101099,Soaking,PROCESS-SOAKED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002128,aom:ingredientPart,AOM_101038,Seed,COMPONENT-SEED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002128,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002128,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002128,aom:processingMethod,AOM_101099,Soaking,PROCESS-SOAKED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002129,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002130,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002131,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002131,aom:processingMethod,AOM_101094,Fermentation,PROCESS-FERMENTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002131,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002133,aom:processingMethod,AOM_101069,Defatting,PROCESS-DEFATTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002133,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002134,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002151,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002168,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002169,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
