concept_id,preferred_label,feedipedia_url,retrieved_on,http_status,final_url,page_title,page_heading,page_kind,shared_mapping_count,warning_detected,lexical_relation,evidence_disposition,retrieval_error,rationale
AOM_003070,Talinum fruticosum,https://www.feedipedia.org/node/12740,2026-08-06,200,https://www.feedipedia.org/node/12740,"Waterleaf (Talinum fruticosum), leaves, fresh | Feedipedia","Waterleaf (Talinum fruticosum), leaves, fresh",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003072,Groundnut,https://www.feedipedia.org/node/12165,2026-08-06,200,https://www.feedipedia.org/node/12165,"Peanuts, without shells | Feedipedia","Peanuts, without shells",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003075,Balanites aegyptiaca,https://www.feedipedia.org/node/11591,2026-08-06,200,https://www.feedipedia.org/node/11591,"Desert date, leaves, dry | Feedipedia","Desert date, leaves, dry",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003079,Sesbania sesban,https://www.feedipedia.org/node/12581,2026-08-06,200,https://www.feedipedia.org/node/12581,"Sesban (Sesbania sesban), leaves, dried | Feedipedia","Sesban (Sesbania sesban), leaves, dried",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003103,Dactyloctenium aegyptium,https://www.feedipedia.org/node/12067,2026-08-06,200,https://www.feedipedia.org/node/12067,"Egyptian crowfoot grass (Dactyloctenium aegyptium), aerial part, fresh | Feedipedia","Egyptian crowfoot grass (Dactyloctenium aegyptium), aerial part, fresh",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003172,Food Waste,https://www.feedipedia.org/node/614,2026-08-06,200,https://www.feedipedia.org/node/614,Food waste | Feedipedia,Food waste,warned_page,1,true,lexically_exact,hold_source_warning,,Source carries an under-construction or do-not-quote warning.
AOM_003206,Poultry byproduct,https://www.feedipedia.org/node/12911,2026-08-06,200,https://www.feedipedia.org/node/12911,"Poultry by-product meal, high protein | Feedipedia","Poultry by-product meal, high protein",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003207,Bambara Groundnut,https://www.feedipedia.org/node/11555,2026-08-06,200,https://www.feedipedia.org/node/11555,Bambara groundnut seeds | Feedipedia,Bambara groundnut seeds,feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003208,Bambara Groundnut Offal,https://www.feedipedia.org/node/11559,2026-08-06,200,https://www.feedipedia.org/node/11559,Bambara groundnut offal | Feedipedia,Bambara groundnut offal,feed_page,1,false,lexically_exact,candidate_manual_definition_review,,"Labels align, but source/component/process assertions still require governed review."
AOM_003209,Grass Pea,https://www.feedipedia.org/node/11970,2026-08-06,200,https://www.feedipedia.org/node/11970,"Grass pea (Lathyrus sativus), seeds | Feedipedia","Grass pea (Lathyrus sativus), seeds",feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003323,Sugar,https://www.feedipedia.org/node/12650,2026-08-06,200,https://www.feedipedia.org/node/12650,"Sugar, feed grade | Feedipedia","Sugar, feed grade",feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003482,Sugar Beet,https://www.feedipedia.org/node/11843,2026-08-06,200,https://www.feedipedia.org/node/11843,"Beet root, sugar type, fresh | Feedipedia","Beet root, sugar type, fresh",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003596,Grape Seeds,https://www.feedipedia.org/node/23047,2026-08-06,200,https://www.feedipedia.org/node/23047,Grape seeds | Feedipedia,Grape seeds,feed_page,1,false,lexically_exact,candidate_manual_definition_review,,"Labels align, but source/component/process assertions still require governed review."
AOM_003677,Panicum,https://www.feedipedia.org/node/11522,2026-08-06,200,https://www.feedipedia.org/node/11522,"Guinea grass, hay | Feedipedia","Guinea grass, hay",shared_feed_page,2,false,different_label_or_scope,hold_shared_page_scope_review,,One Feedipedia page maps to multiple AOM concepts; co-reference does not establish synonymy.
AOM_003893,Bambusa balcooa,https://www.feedipedia.org/node/11799,2026-08-06,200,https://www.feedipedia.org/node/11799,"Bamboo (Chusquea baculifera), leaves, dried | Feedipedia","Bamboo (Chusquea baculifera), leaves, dried",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003899,Spondias mombin,https://feedipedia.org/node/653,2026-08-06,200,https://feedipedia.org/node/653,Jobo (Spondias mombin) | Feedipedia,Jobo (Spondias mombin),warned_page,1,true,different_label_or_scope,hold_source_warning,,Source carries an under-construction or do-not-quote warning.
AOM_003908,Acacia seyal,https://www.feedipedia.org/node/13004,2026-08-06,200,https://www.feedipedia.org/node/13004,Acacia seyal | Feedipedia,Acacia seyal,feed_page,1,false,lexically_exact,candidate_manual_definition_review,,"Labels align, but source/component/process assertions still require governed review."
AOM_003911,Cassava Sieviate,https://www.feedipedia.org/node/14530,2026-08-06,200,https://www.feedipedia.org/node/14530,"Cassava sievate, dehydrated | Feedipedia","Cassava sievate, dehydrated",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003916,Digitaria,https://www.feedipedia.org/node/12053,2026-08-06,200,https://www.feedipedia.org/node/12053,"Digitaria (Digitaria gazensis), aerial part, fresh | Feedipedia","Digitaria (Digitaria gazensis), aerial part, fresh",feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_003977,Tridax procumbens,https://www.feedipedia.org/node/659,2026-08-06,200,https://www.feedipedia.org/node/659,Tridax daisy (Tridax procumbens) | Feedipedia,Tridax daisy (Tridax procumbens),warned_page,1,true,different_label_or_scope,hold_source_warning,,Source carries an under-construction or do-not-quote warning.
AOM_004002,Maize Yellow,https://www.feedipedia.org/node/11628,2026-08-06,200,https://www.feedipedia.org/node/11628,"African yam bean (Sphenostylis stenocarpa), foliage, fresh | Feedipedia","African yam bean (Sphenostylis stenocarpa), foliage, fresh",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_004111,Lentil Screening,https://www.feedipedia.org/node/12249,2026-08-06,200,https://www.feedipedia.org/node/12249,Lentil screenings | Feedipedia,Lentil screenings,feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_004255,Flaxseed,https://www.feedipedia.org/node/12262,2026-08-06,200,https://www.feedipedia.org/node/12262,"Linseed meal, cold-pressed | Feedipedia","Linseed meal, cold-pressed",shared_feed_page,2,false,different_label_or_scope,hold_shared_page_scope_review,,One Feedipedia page maps to multiple AOM concepts; co-reference does not establish synonymy.
AOM_006008,Chicken Manure,https://www.feedipedia.org/node/12473,2026-08-06,200,https://www.feedipedia.org/node/12473,"Poultry manure, dehydrated | Feedipedia","Poultry manure, dehydrated",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_006031,Bambusa vulgaris,https://www.feedipedia.org/node/12081,2026-08-06,200,https://www.feedipedia.org/node/12081,"Feathery bamboo (Bambusa vulgaris), leaves, fresh | Feedipedia","Feathery bamboo (Bambusa vulgaris), leaves, fresh",shared_feed_page,2,false,different_label_or_scope,hold_shared_page_scope_review,,One Feedipedia page maps to multiple AOM concepts; co-reference does not establish synonymy.
AOM_006043,Black Soldier Fly Larvae,https://www.feedipedia.org/node/17132,2026-08-06,200,https://www.feedipedia.org/node/17132,"Black soldier fly larvae (Hermetia illucens), fat < 20%, dehydrated | Feedipedia","Black soldier fly larvae (Hermetia illucens), fat < 20%, dehydrated",feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_006119,Hyparrhenia hirta,https://www.feedipedia.org/node/26001,2026-08-06,200,https://www.feedipedia.org/node/26001,"Common thatching grass (Hyparrhenia hirta), aerial part, fresh | Feedipedia","Common thatching grass (Hyparrhenia hirta), aerial part, fresh",shared_feed_page,2,false,different_label_or_scope,hold_shared_page_scope_review,,One Feedipedia page maps to multiple AOM concepts; co-reference does not establish synonymy.
AOM_006160,Brewers By-Product,https://www.feedipedia.org/node/11893,2026-08-06,200,https://www.feedipedia.org/node/11893,"Brewers grains, dehydrated | Feedipedia","Brewers grains, dehydrated",feed_page,1,false,different_label_or_scope,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_006180,Tamarind,https://www.feedipedia.org/node/11570,2026-08-06,200,https://www.feedipedia.org/node/11570,Tamarind seeds | Feedipedia,Tamarind seeds,feed_page,1,false,feedipedia_scope_narrower,hold_scope_and_facet_review,,"Page wording or scope differs; review source identity, component, process, form, and product type separately."
AOM_006350,Bambusa bambos,https://www.feedipedia.org/node/12081,2026-08-06,200,https://www.feedipedia.org/node/12081,"Feathery bamboo (Bambusa vulgaris), leaves, fresh | Feedipedia","Feathery bamboo (Bambusa vulgaris), leaves, fresh",shared_feed_page,2,false,different_label_or_scope,hold_shared_page_scope_review,,One Feedipedia page maps to multiple AOM concepts; co-reference does not establish synonymy.
AOM_006369,Hyparrhenia,https://www.feedipedia.org/node/26001,2026-08-06,200,https://www.feedipedia.org/node/26001,"Common thatching grass (Hyparrhenia hirta), aerial part, fresh | Feedipedia","Common thatching grass (Hyparrhenia hirta), aerial part, fresh",shared_feed_page,2,false,different_label_or_scope,hold_shared_page_scope_review,,One Feedipedia page maps to multiple AOM concepts; co-reference does not establish synonymy.
